Formation,Source,Fe,S,Co,Cu,Zn,As,Se,Mo,Ag,Sb,Pb,Stoichiometry,Unnamed: 14,Sum,Prediction,Probability_A,Probability_B,Probability_C,Probability_D,Probability_E,Probability_F,Probability_G,Probability_H
Tobercolleen,E,385400,473900,53.7,640.0,439.0,930.0,30.0,20.7,52.5,242.0,2380.0,994728.1,,864087.9,E,8.527279676932713e-09,0.4276857775711468,8.037525491893855e-09,0.004757523266038311,0.5661560562070885,0.0014004966507773556,9.341269158653542e-08,3.632745230920798e-08
Tobercolleen,E,385400,473900,334.0,178.0,19.8995,820.0,9.9,46.0,0.23678000000000002,132.0,730.0,997293.9637200001,,861570.0362799999,E,0.00045125761057169395,2.4814073012481698e-05,7.651625945349146e-05,0.04136015833126934,0.7273198632349533,0.23068023386886982,8.658579042862349e-05,5.708314412366762e-07
Tobercolleen,E,385400,473900,411.0,198.0,16.5005,960.0,1.845,61.0,0.19632,121.0,770.0,997070.45818,,861839.54182,E,0.00024744209881571267,2.7649842252145383e-05,5.397419962288978e-05,0.04156071960908332,0.7391638858735194,0.21888610512791737,5.964847370228718e-05,5.747750867777684e-07
Tobercolleen,E,385400,473900,7.3,0.61,0.8784,532.0,0.65,0.029231,0.28,6.5,67.0,999131.630769,,859915.2476309999,E,0.01620278636431346,0.003014845607380573,7.400831881983504e-06,0.053710026068109484,0.7313454839473258,0.18763443826600038,0.00808340274734875,1.6161676394098002e-06
Tobercolleen,E,385400,473900,0.428845,14.5,0.8784,610.0,3.2319,0.48,5.5,32.0,166.0,998974.8592549999,,860133.019145,E,0.008843019708061563,0.005164208639710527,2.558980532420311e-06,0.04736735227233812,0.7622738723896245,0.1706488004910793,0.005698640768990211,1.5467496634634223e-06
Tobercolleen,E,385400,473900,0.97,48.0,0.8784,408.0,1.0805,0.59,6.5,11.1,107.0,999192.7595,,859884.1189,E,0.009985385348103538,0.012494412256287725,1.2218047516441051e-06,0.04932813082982946,0.7578474549337976,0.1593241276404179,0.01101762957879917,1.6376080130408183e-06
Tobercolleen,E,385400,473900,3.6,10.5,0.8784,640.0,0.96,0.43,4.0,16.2,95.0,999005.31,,860071.5684,E,0.01181284439101135,0.005561892102767591,2.5757848914049295e-06,0.0502623636957546,0.7475041832661953,0.1771024111386514,0.0077519494657066835,1.7801550215471233e-06
Tobercolleen,E,385400,473900,21.4,17.8,0.8784,821.0,1.15,11.6,2.18,27.9,222.0,998633.97,,860425.9084,E,0.006777586971743863,0.0026644150636380005,7.583848786064992e-06,0.04774175177065797,0.7761989441867699,0.16389234799768707,0.0027160809112789144,1.2892494379852674e-06
Tobercolleen,E,385400,473900,77.6,47.7,0.8784,540.0,0.7625,31.9,6.17,57.3,542.0,998429.5675,,860604.3109,E,0.0012410004119686052,0.0030177835807779227,8.825411516862407e-06,0.03894287057940538,0.8409416622171917,0.11513529196619711,0.0007120087554197408,5.570775228447968e-07
Tobercolleen,E,385400,473900,16.7,23.1,0.8784,1190.0,3.2,11.8,1.87,27.0,167.0,998312.33,,860741.5484,E,0.007939217403237903,0.002429272064891323,5.627235325951753e-06,0.04856316103412673,0.7617114031941524,0.1768461852719212,0.002503394062204204,1.7397341402735298e-06
Tobercolleen,E,385400,473900,326.0,287.0,0.8784,468.0,31.4,30.6,9.1,148.0,730.0,997579.9,,861330.9784,E,0.00035621265402793794,0.00012686919172763837,5.3041409892598325e-06,0.03958593430626,0.739903440458945,0.21980499932866343,0.00021649440252202547,7.455168647683979e-07
Tobercolleen,E,385400,473900,85.5,142.0,0.8784,214.0,17.9,10.0705,7.15,77.5,324.0,998801.8795,,860178.9989,E,0.0045380270979421015,0.0014833488388381894,3.3605579694239836e-06,0.045652960473983616,0.7364888898399418,0.20837088926077482,0.0034615109887424613,1.0129418076793854e-06
Tobercolleen,E,385400,473900,111.0,325.0,0.8784,345.0,17.0,57.2,2.66,46.8,519.0,998161.34,,860724.5384,E,0.0014924469559829956,0.001965906493550264,1.6986178104525102e-05,0.04510479143943099,0.8119797684003702,0.138543933969215,0.0008957899632302551,3.7660011589218967e-07
Tobercolleen,E,385400,473900,7.2,65.7,0.8784,10620.0,2.62,1.29,0.14300000000000002,27.0,840.0,988217.047,,870864.8314,E,4.48201319184076e-06,0.002128947514804469,1.6709386831837259e-06,0.023232722332490154,0.9607055415698849,0.013822445029780178,1.4440886774725844e-09,0.00010418915707682118
Tobercolleen,E,385400,473900,1.8,8.8,0.8784,4600.0,0.74905,0.32,0.08559,10.4,88.4,995062.44536,,864011.4330399999,E,0.002855620264898285,0.002333546678523446,1.3436198044179724e-06,0.046598880513241084,0.8115114960909172,0.136591812117283,9.121978526836752e-05,1.6080930064121437e-05
Tobercolleen,E,385400,473900,40.0,254.0,0.8784,266.0,10.4,13.6,4.6,78.0,520.0,998485.4,,860487.4784,E,0.0021228713277645856,0.0013719611230706397,2.066686652215085e-05,0.044043932986233825,0.8032892653891605,0.14824334657567176,0.0009073882806152751,5.674509611368047e-07
Tobercolleen,E,385400,473900,27.7,325.0,0.8784,384.0,6.8,13.1,11.2,156.0,950.0,997798.2,,861174.6784,E,0.000287721831666724,0.0009027164596537291,3.191749622187397e-05,0.03285569072704154,0.8584786176563021,0.10735765483179248,8.538498644687265e-05,2.96010874721685e-07
Tobercolleen,E,385400,473900,58.9,318.0,0.8784,245.0,7.7,12.6,6.3,76.0,438.0,998467.5,,860463.3784,E,0.0026203581119784948,0.0019472607607016067,7.3662767770579955e-06,0.04655237312292096,0.774871993030006,0.17234485337585956,0.0016550373537548102,7.579680014219293e-07
Tobercolleen,E,385400,473900,11.8,21.9,0.8784,2260.0,1.89,0.88,0.099185,15.9,128.0,997325.530815,,861741.347585,E,0.0062879039355843245,0.002136403799138339,4.828094712550103e-06,0.049954066749704526,0.778903752735621,0.16183407158593213,0.0008750872182605648,3.885881046535001e-06
Tobercolleen,E,385400,473900,0.6158,175.0,0.8784,10300.0,1.54605,0.226385,0.28480500000000003,26.0,112.0,989152.3269600001,,869916.55144,E,0.00024042626377824194,0.0013759209708905655,9.915514605575601e-08,0.039007578237911095,0.8649920928596919,0.09396462896330778,1.6968716280025302e-07,0.0004190838621114628
Tobercolleen,E,385400,473900,146.0,42.0,245.0,460.0,11.3,4.1,0.47963999999999996,0.93405,280.0,998371.18631,,860489.81369,E,0.003243219898045075,0.0023189476635229484,8.413072090254765e-06,0.054018005523948726,0.79535844552561,0.14217801096250737,0.0028735244469310296,1.432907344689332e-06
Tobercolleen,E,385400,473900,218.0,432.0,91.0,2500.0,1.6978,17.6,1.81,0.436325,700.0,995666.455875,,863262.544125,E,9.514755370983318e-05,0.004740691128921666,6.468849259202162e-06,0.04427650155456524,0.9013303838607573,0.049524137415122065,2.4524739942536846e-05,2.1448977223764274e-06
Tobercolleen,E,385400,473900,149.0,73.0,42.0,367.0,1.51725,3.8,0.20110999999999998,0.39097,271.0,998752.0906700001,,860207.9093299999,E,0.003538579035353278,0.0024463643995209666,9.123695797143827e-06,0.05454991389594047,0.7917526677467731,0.1449216121765063,0.002780332262885735,1.4067872230101682e-06
Tobercolleen,E,385400,473900,35.0,15.0,27.0,650.0,0.94485,1.63,0.125725,0.244135,133.0,998737.0552899999,,860162.9447100001,E,0.00940286700615203,0.0033453973778058664,7.784732438997843e-06,0.0535003937586379,0.7657459124465866,0.16311553084537045,0.004880471375321832,1.6424576862152876e-06
Tobercolleen,E,385400,473900,13.1,99.0,63.865,18700.0,5.7265,11.77,0.54165,0.96175,940.0,979892.0351,,879134.9649,E,5.8183501713503666e-08,0.0038515698668639803,2.8315437491333855e-08,0.014263172638418259,0.971403904939957,0.0032358637974806057,1.4062643140594214e-13,0.007245402258200374
Tobercolleen,E,385400,473900,15.0,45.0,49.388999999999996,3700.0,4.42,8.3,21.5,0.74435,570.0,995305.64665,,863714.35335,E,5.1855993003828596e-05,0.297879740142468,6.09157745622606e-09,0.018889732907955235,0.6661636774409082,0.01696929174911507,4.136852540974596e-05,4.32714956251308e-06
Tobercolleen,E,385400,473900,22.0,99.0,58.405,4900.0,5.2170000000000005,5.8,0.49731499999999995,0.8809999999999999,160.0,994328.199685,,864551.800315,E,0.0013785868898158037,0.0035136608454427475,1.0154903341339205e-06,0.046010797443614276,0.8401113687703888,0.10892029832029987,4.730989165028279e-05,1.696234845407836e-05
Tobercolleen,E,385400,473900,416.0,261.0,17.4,1550.0,5.3,45.5,0.5,0.13133,880.0,996437.16867,,862475.83133,E,3.480903215504916e-05,0.0016196062507967692,1.3865578433558801e-05,0.04140299595045587,0.9093913353167711,0.04751684748334535,1.96247119054026e-05,9.156761369754156e-07
Tobercolleen,E,385400,473900,115.0,59.0,19.3275,552.0,2.52415,0.15804,0.21734499999999998,0.357555,114.0,998627.41541,,860162.58459,E,0.00801156460350845,0.0023757641455591258,4.947760469178523e-06,0.057619500805815516,0.7372312932808278,0.1890587188485326,0.005696103655424895,2.1068998624902917e-06
Tobercolleen,F,427100,510600,373.0,346.0,560.0,1660.0,22.1,76.0,3.21,69.1,220.0,996348.59,,941029.41,F,0.03259753163040583,0.009143494680527114,0.009880231539760006,0.005126012740247545,0.029780004109373967,0.8982056955149975,0.006694760274448629,0.008572269510239282
Tobercolleen,F,427100,510600,34.5,159.0,231.0,581.0,11.4,36.6,3.54,28.5,151.0,998442.46,,938936.54,F,0.13936418895118893,0.13784201394001833,0.033958809372289615,0.0043908634203533,0.0824587173298984,0.5700867665229045,0.02812895973479326,0.003769680728553612
Tobercolleen,F,427100,510600,56.0,75.0,670.0,358.0,117.0,11.5,0.43472,17.2,41.0,998384.8652799999,,939046.1347200001,F,0.26006564524487596,0.0413127065966362,0.03900978220790605,0.004373851897550853,0.044684389782977424,0.5363252034857854,0.06980720507401991,0.004421215710248259
Tobercolleen,F,427100,510600,128.0,500.0,144.0,620.0,62.0,94.0,5.0,67.0,320.0,997723.0,,939640.0,F,0.07078682409379781,0.06760320213526241,0.030703718341263335,0.004664166746983668,0.06631412131731829,0.7442260625083676,0.013899463645739057,0.0018024412112677666
Tobercolleen,F,427100,510600,89.0,161.0,32.0205,110.0,28.0,46.0,2.2571,56.1,129.0,999033.6224,,938353.3776,F,0.18799749257933082,0.030551798611830085,0.0489965910383386,0.0038898332348398265,0.054852219710503324,0.6365382233812606,0.03472416806903217,0.002449673374864483
Tobercolleen,F,427100,510600,352.0,780.0,2860.0,1290.0,360.0,8.7,4.16,79.9,767.0,993110.24,,944201.76,F,0.007249367405099365,0.007568688106521475,0.09034709827771528,0.011739818625861334,0.062044371710051505,0.8054621962362731,0.00642518833329238,0.009163271305185513
Tobercolleen,F,427100,510600,318.0,645.0,88.0,696.0,92.0,10.2,2.8,67.3,767.0,996928.7,,940386.3,F,0.004784655816905704,0.029878675580455465,0.19571416089301227,0.006636223317480496,0.27419449211254987,0.4827032615946099,0.0006360627828634252,0.005452467902122733
Tobercolleen,F,427100,510600,31.9,92.0,169.0,277.0,21.3,10.6,0.54533,14.7,52.0,999034.9546700001,,938369.0453299999,F,0.2266090310559547,0.07851198122003347,0.0543173855406564,0.00429495093081453,0.06389799617668689,0.5240304986726876,0.04393403733647993,0.004404119066686562
Tobercolleen,F,427100,510600,178.0,408.0,50.0,538.0,53.0,8.9,3.9,41.6,375.0,998015.6,,939356.4,F,0.04271888968622975,0.09717227303626345,0.050696817819445926,0.006427000366014392,0.1517772417304474,0.6358474604668134,0.008080520779839746,0.007279796114945897
Tobercolleen,F,427100,510600,186.0,233.0,39.0,746.0,78.0,9.6,4.89,80.4,442.0,997822.11,,939518.89,F,0.037183798577928036,0.027797272950246966,0.060581009933414975,0.005237550950394822,0.1918986550431375,0.6665918801255264,0.0041734700548707315,0.006536362364480704
Tobercolleen,F,427100,510600,279.0,760.0,3220.0,1360.0,458.0,273.0,20.7,465.0,1020.0,991818.3,,945555.7,F,0.017154412697704485,1.0174996679528798e-06,0.019514416052211134,0.001528110038028225,0.004913742621641857,0.9535707178244641,0.003280210362092669,3.737290418952256e-05
Tobercolleen,F,427100,510600,335.0,780.0,2290.0,1030.0,340.0,232.0,23.5,355.0,930.0,993359.5,,944015.5,F,0.006903743263394557,9.421593015194752e-05,0.002011846223592756,0.0018525888120064637,0.011856771057528973,0.9729261628093884,0.004237121440953569,0.00011755046298332122
Tobercolleen,F,427100,510600,344.0,445.0,167.0,1121.0,73.0,89.0,3.75,49.0,263.0,997116.25,,940254.75,F,0.0377558726058683,0.02958579410436637,0.009622398032731192,0.005501046306790028,0.046372368204698824,0.8562412146432242,0.00973965355368341,0.00518165254863778
Tobercolleen,F,427100,510600,590.0,121.0,168.0,3310.0,128.0,11.2,0.69,21.1,65.0,995291.01,,942114.99,F,0.01760439451379584,0.004360001007289651,0.0010523353929999496,0.006073546300250257,0.0396716030255811,0.809724230982255,0.0015695798212792653,0.11994430895654885
Tobercolleen,F,427100,510600,177.0,1510.0,429.0,840.0,219.0,357.0,20.8,248.0,775.0,995020.2,,942275.8,F,0.012052806470342074,0.018474074828456,0.0011284203224873762,0.0020307834132072293,0.01160107639938079,0.9493365291443207,0.005353597422448534,2.271199935724425e-05
Tobercolleen,F,427100,510600,318.0,149.0,280.0,273.0,29.0,4.6,0.6328199999999999,12.6,96.0,998574.1671799999,,938862.8328200001,F,0.0937510585856264,0.029893734558031806,0.02180716725742151,0.006244324290428836,0.04863830042321249,0.7505575651898249,0.03737481650403367,0.011733033191420454
Tobercolleen,F,427100,510600,325.0,780.0,460.0,730.0,66.0,11.5,5.0,60.0,620.0,996570.5,,940757.5,F,0.008024833962461802,0.06366516583889814,0.05811224418100418,0.008580948816554253,0.14062562788451738,0.7093951074350995,0.0024610822728278192,0.009134989608636998
Tobercolleen,F,427100,510600,1320.0,283.0,25.093000000000004,199.0,52.0,27.0,1.6593,12.3,77.0,997694.9477,,939697.0523,F,0.0028253400072836793,0.00031016615564891483,0.00010414953768883827,0.007465108737689549,0.004863546576317008,0.8768994086883808,0.015944816700768583,0.09158746359622266
Tobercolleen,F,427100,510600,216.0,1002.0,376.0,1228.0,274.0,333.0,23.9,285.0,1000.0,994871.1,,942437.9,F,0.004619895011334366,0.007312446390059265,0.0013415138662005572,0.0016150604251751923,0.05334157517477739,0.9306237833797271,0.0011152071543864637,3.051859833972365e-05
Tobercolleen,F,427100,510600,100.0,395.0,585.0,707.0,99.0,152.0,5.3,97.0,297.0,997285.7,,940137.3,F,0.10683774671589744,0.021448474108502636,0.029729597282941642,0.0033915591515266234,0.034142902035273474,0.7815508251198551,0.022303174328021876,0.000595721257981389
Tobercolleen,F,427100,510600,144.0,509.0,250.0,535.0,149.0,142.0,14.9,169.0,397.0,997386.1,,940009.9,F,0.06624653211140435,0.01823690065312821,0.002834206963747709,0.0028747270643494907,0.04335498942096329,0.8466496025334049,0.01907343239784345,0.0007296088551584311
Tobercolleen,F,427100,510600,293.0,869.0,1040.0,922.0,388.0,364.0,34.8,469.0,820.0,994411.2,,942899.8,F,0.028583505764845425,6.590759242955498e-05,7.197566125682995e-05,0.0011585026308433197,0.008725547993566169,0.9498611676516814,0.011508860687574646,2.4532017802617136e-05
Tobercolleen,F,427100,510600,162.0,934.0,410.0,759.0,631.0,251.0,21.0,267.0,996.0,995169.0,,942131.0,F,0.017653814778400227,0.003111894645519025,0.0021519710461840908,0.002199883648131464,0.11615840047420334,0.8558796320884334,0.0027828339894630763,6.1569329665264e-05
Tobercolleen,F,427100,510600,481.0,1200.0,198.0,1141.0,425.0,399.0,32.2,408.0,1510.0,993740.8,,943494.2,F,0.0003276298621247423,0.00038990612968363886,0.00038995430693274775,0.0010126074088117856,0.07522287153512254,0.9225587468479899,9.002795017302914e-05,8.255959161556616e-06
Tobercolleen,F,427100,510600,53.1,424.0,72.0,520.0,55.0,236.0,7.6,80.0,232.0,998021.3,,939379.7,F,0.12907935652893907,0.09977371419681359,0.009351844050479893,0.0024590315911661165,0.027944916166835147,0.693229366054302,0.03800278059515729,0.00015899081630683367
Tobercolleen,F,427100,510600,66.0,779.0,140.0,541.0,161.0,293.0,20.0,249.0,493.0,996898.0,,940442.0,F,0.07903906430646745,0.010630852915491705,0.0014718866893387666,0.001719015953395131,0.019834386056264777,0.8668878709322594,0.020364258387643528,5.2664759139303654e-05
Tobercolleen,F,427100,510600,275.0,96.0,2.1395,306.0,58.9,4.2,0.2,14.3,42.6,998942.6605,,938499.3395,F,0.14503716587129734,0.02621427317329014,0.02031090723358002,0.005559090197946517,0.052804719255796786,0.7004630484973301,0.03884380306115133,0.01076699270960763
Tobercolleen,F,427100,510600,201.0,355.0,171.0,137.0,39.0,22.6,0.96,22.4,165.0,998599.04,,938813.96,F,0.1085089966943952,0.05351730461151485,0.0429281445019111,0.005926869381519115,0.05530420332169014,0.6962818831033345,0.03197942350098624,0.0055531748846487546
Tobercolleen,F,427100,510600,302.0,312.0,201.0,920.0,226.0,49.6,2.3,53.0,282.0,997265.1,,940047.9,F,0.07095373480212082,0.013281060103620035,0.017630193799945976,0.005860138589225022,0.07640948216792946,0.7971805644783848,0.01219129976924301,0.006493526289530886
Tobercolleen,F,427100,510600,389.0,125.0,71.0,730.0,40.5,17.0,1.49,10.5,105.0,998232.51,,939189.49,F,0.06357929535515235,0.031103108319099272,0.009704114524183865,0.006371507554335273,0.05738879171241882,0.7933716623298543,0.021700062420544487,0.016781457784411553
Tobercolleen,F,427100,510600,1970.0,527.0,645.0,740.0,276.0,77.2,3.2,191.0,73.0,995114.6,,942202.4,F,0.0015170488156864938,3.156653519757042e-08,7.633977146101935e-06,0.00815805226990217,0.0002662919148775761,0.784004870015222,0.0108127657265204,0.19523330571411004
Tobercolleen,F,427100,510600,195.0,24.7,6.42,406.0,19.6,3.17,0.091815,2.43,7.9,999037.6881850001,,938365.3118149999,F,0.17342103760664318,0.052410322502333455,0.024493313950015676,0.00519385262562952,0.0605727094979364,0.6322032453339345,0.041757388304294325,0.009948130179212892
Tobercolleen,F,427100,510600,43.0,179.0,32.883,260.0,4.60445,4.54,3.14,9.0,67.0,999140.83255,,938303.16745,F,0.16972864903594662,0.185604839806394,0.023246755141598564,0.004453158290170055,0.0729663372741543,0.4950118619568028,0.043458839251647424,0.005529559243286323
Tobercolleen,F,427100,510600,720.0,86.0,78.0,180.0,14.0,12.1,0.595,5.4,19.6,998504.305,,938815.695,F,0.031826470279386,0.0050237191903727794,0.002357655474473419,0.006662963574817251,0.019284643483780887,0.8676625087567559,0.03644335795683187,0.030738681283581978
Tobercolleen,F,427100,510600,26.6,153.0,101.0,630.0,31.0,47.7,4.74,42.5,60.1,998569.36,,938796.64,F,0.20124725847083824,0.09568775576982372,0.01451816254900551,0.0037003673410722078,0.05562231704455133,0.5856739299628435,0.04016360568188933,0.0033866031799759323
Tobercolleen,F,427100,510600,47.0,212.0,84.0,416.0,31.0,65.0,5.07,46.0,47.6,998734.33,,938653.67,F,0.207142578997947,0.08617602793513776,0.011542251342721148,0.003502960260854283,0.04129185136072574,0.5946137126993991,0.05333609429431856,0.0023945231088962735
Tobercolleen,F,427100,510600,52.2,198.0,125.0,604.0,30.7,54.4,4.07,35.4,50.7,998514.53,,938854.47,F,0.19388706997139224,0.09533652759787847,0.014249394465250203,0.0038603538756127923,0.047539582065200196,0.5983296761537709,0.04351078445262971,0.003286611418265537
Tobercolleen,F,427100,510600,63.1,700.0,228.0,859.0,86.0,107.0,8.6,68.2,181.0,997330.1,,940000.9,F,0.1037665518906695,0.14745327564702768,0.004266593464579864,0.003930730118638197,0.030072202941139835,0.6782723637227499,0.030497998613243673,0.0017402836019513666
Tobercolleen,F,427100,510600,433.0,40.4,8.6705,126.0,13.7,14.0,0.52,18.1375,12.7,998989.872,,938367.128,F,0.09652901538497341,0.012117029747035015,0.00993123214610281,0.00558097133416548,0.033082057040027056,0.7838779633069924,0.04559857173101393,0.013283159309689903
Tobercolleen,F,427100,510600,130.0,150.0,36.0,841.0,13.1,7.7,1.92,12.3,84.7,998369.28,,938976.72,F,0.12844079837652092,0.10249656627872838,0.023357697691408462,0.005381680235601763,0.08201443163868316,0.625456676258512,0.022479731427419963,0.010372418093125384
Tobercolleen,F,427100,510600,31.0,175.0,151.0,340.0,9.2,29.0,1.75,12.4,52.0,998938.65,,938501.35,F,0.20292841479134954,0.12588608077919086,0.033981968932022634,0.004213011835605393,0.05652299901585256,0.5262011126170554,0.04658446058644882,0.003681951442474871
Tobercolleen,F,427100,510600,560.0,46.5,6.0425,158.0,5.4,49.1,0.29,2.27,10.6,998857.7975,,938538.2025,F,0.06133554512404959,0.012064617003784603,0.004960663338012965,0.005745684129544347,0.024515645525603813,0.8319448949015605,0.04766970970990503,0.011763240267539147
Tobercolleen,F,427100,510600,144.9,429.0,96.0,970.0,29.9,30.0,3.3,47.0,110.3,997695.6,,939560.4,F,0.11500991241020353,0.05213865114862686,0.016053672012317638,0.005258376716606494,0.04579940190788154,0.7387979011154435,0.018968690507673126,0.007973394181247474
Tobercolleen,F,427100,510600,42.1,219.0,69.0,219.0,22.0,8.4,2.41,14.6,96.4,998972.09,,938392.91,F,0.17419464258565928,0.14329911152658792,0.03470120051351657,0.004669157574518895,0.07349281709700073,0.524353472655133,0.040391703964729034,0.00489789408285447
Tobercolleen,F,427100,510600,53.2,217.0,56.0,277.0,16.5,12.1,2.51,17.2,101.9,998905.59,,938453.41,F,0.16516560777305464,0.13509817053606243,0.03366887650934862,0.004708995253700887,0.07397853710888146,0.5452858801180592,0.037089121882720795,0.0050048108181720355
Tobercolleen,F,427100,510600,99.0,362.0,193.0,237.0,13.7,59.8,2.89,19.1,167.0,998465.51,,938853.49,F,0.11381872859315795,0.15110375760284628,0.03066571921023341,0.0047862483036023,0.05528382369562959,0.605133837352198,0.03659139320976877,0.0026164920325637176
Tobercolleen,F,427100,510600,103.0,47.0,6.2565,890.0,34.0,6.67,0.66,11.0,12.48,998509.9335,,938811.0665,F,0.19582708554654168,0.06668552448151492,0.025140639924509683,0.004810978378235264,0.0713774281031405,0.5986596196682731,0.02768365128063465,0.009815072617150308
Tobercolleen,F,427100,510600,30.0,12.3,4.3259,428.0,12.9,1.28,0.07023,3.2,1.8,999183.1238700001,,938193.8761299999,F,0.2461606341245731,0.09261076933654355,0.04414415555843425,0.004213829741461812,0.07151319384114073,0.49453169337362557,0.04089135179516345,0.005934372229057572
Tobercolleen,F,427100,510600,44.0,60.0,12.048,304.0,46.0,3.9,0.16189,6.1,8.1,999132.6901100001,,938184.3098899999,F,0.2557904144069731,0.07814150955493347,0.039436069040001465,0.004274472840500059,0.06501378257105025,0.5044632670540284,0.04746245026064574,0.005418034271867492
Tobercolleen,F,427100,510600,404.0,825.0,402.0,430.0,13.4,19.6,1.23,15.3,231.0,997192.47,,940041.53,F,0.02804113854172283,0.046959232326830386,0.016378303109945563,0.008568211174854604,0.02537584918291496,0.8444448281711318,0.017392139507224715,0.012840297985375162
Tobercolleen,F,427100,510600,44.0,19.2,4.88395,149.0,4.7,3.5,0.055779999999999996,0.82,3.33,999467.5102700001,,937929.4897299999,F,0.24437598188381887,0.09457485880921192,0.04615250697746464,0.004162758120758182,0.06547757232516081,0.48836866176531607,0.05194935866556246,0.004938301452707043
Tobercolleen,F,427100,510600,120.0,424.0,206.0,1305.0,87.2,94.6,9.59,115.9,122.3,997040.41,,940184.59,F,0.12949357589538638,0.02204723903392413,0.0027592542898394134,0.003399583441861542,0.02778086459017843,0.7895467590172847,0.021807131349202,0.003165592382323455
Tobercolleen,F,427100,510600,41.2,30.0,5.218999999999999,341.0,44.9,1.93,0.09890499999999999,6.8,10.3,999160.552095,,938181.447905,F,0.2571874767083923,0.0752115249745885,0.04188799711510629,0.0042422567640751935,0.06952858118810343,0.5017659376806184,0.04457328629927078,0.005602939269844973
Tobercolleen,F,427100,510600,52.0,105.0,15.0,242.0,12.8,14.3,0.073375,4.0,21.3,999211.526625,,938166.473375,F,0.2289364232444198,0.09325109860906719,0.045085849424197494,0.004334745249908788,0.06052624479758222,0.5167371513602088,0.04653924841868873,0.004589238895927024
Tobercolleen,F,427100,510600,450.0,360.0,920.0,208.0,152.0,57.0,3.8,106.0,31.0,997306.2,,939987.8,F,0.12221018465160806,0.0007712657380517249,0.0038124449698438,0.0042416089912037025,0.00605871084762535,0.7756104707458571,0.0820496907444167,0.005245623311393635
Tobercolleen,F,427100,510600,7.5,21.4,5.3495,48.0,4.7,0.07006,0.08345,0.35,3.75,999608.79699,,937791.20301,F,0.26139396970512097,0.10693520080998486,0.05316426943551444,0.003920853209465607,0.06655845808129893,0.44837823841417085,0.05543403170346663,0.004214978640977675
Tobercolleen,F,427100,510600,67.0,46.0,7.785,116.0,11.4,3.14,0.11513499999999999,2.72,10.2,999380.6398649999,,937964.3601350001,F,0.23343300408580347,0.08455646674435686,0.04312779466813048,0.004356842870671162,0.06300708147332253,0.5135054754711752,0.05272584700031019,0.005287487686230181
Tobercolleen,F,427100,510600,22.0,42.0,5.2025,144.0,8.6,3.66,0.16,1.58,8.8,999446.9975,,937936.0025,F,0.25021907243578395,0.103641740149833,0.048646184466458534,0.004073023405758395,0.06620186393963469,0.47139302504126557,0.051286885550814364,0.004538205010451338
Tobercolleen,F,427100,510600,11.7,50.0,5.0075,740.0,9.5,29.3,0.58,40.0,12.0,998794.9125,,938598.0875,F,0.26309231331637345,0.036542729803288536,0.04794978781967687,0.0035909149905970364,0.054299545762025815,0.5625537527876004,0.027949691019571725,0.004021264500866089
Tobercolleen,F,427100,510600,28.0,68.025,10.992,280.0,112.0,0.57445,0.22016,17.1,29.4,999124.6883899999,,938246.3116100001,F,0.2952048823789653,0.05117064712618085,0.041789467703738564,0.00408880422909796,0.06931805208333403,0.48725256181377785,0.04638052083249918,0.004795063832406178
Tobercolleen,F,427100,510600,720.0,590.0,1300.0,1100.0,416.0,137.0,4.65,361.0,127.0,994884.35,,942455.65,F,0.2432134836415871,3.9462155549200486e-08,0.005129863491005371,0.0035016910814462342,0.000821130534995145,0.7177074780919744,0.02659118475694136,0.003035128939894817
Tobercolleen,F,427100,510600,256.0,38.0,7.33033333333333,340.0,46.0,2.43,0.157255,2.1,9.1,998994.882411667,,938401.117588333,F,0.15741741929556208,0.03933139573045902,0.017769203521323034,0.00549338231253631,0.05521054734658589,0.6677555608009993,0.045506862816036386,0.01151562817649802
Tobercolleen,F,427100,510600,7.0605,1540.0,77.20666666666669,3.40195,16.215999999999998,0.7743,1.42925,2.60635,150.0,997811.304983333,,939498.695016667,F,0.08465661694117109,0.38892629518729355,0.029969268731077678,0.006525289675676868,0.014226533790493413,0.4424500407658239,0.02921653169605798,0.004029423212405446
Tobercolleen,F,427100,510600,390.0,1350.0,16.491,0.9618,3.0212,35.0,0.44488,0.6131,188.0,997603.46802,,939684.53198,F,0.03177096381843348,0.10398841159313588,0.013026632141810497,0.009351166122034554,0.012369686578841669,0.796721074234987,0.024455404141146168,0.0083166613696107
Tobercolleen,F,427100,510600,28.5,142.0,100.0,780.0,33.3,44.4,5.38,50.7,62.6,998433.12,,938946.88,F,0.1961624479558865,0.08442170173243752,0.012261633281646369,0.003692542665528485,0.058067759860750794,0.6065333468055621,0.03489670543894931,0.003963862259238888
Tobercolleen,F,427100,510600,380.0,1140.0,41.146666666666704,1.4307,6.1095,93.0,0.70245,110.0,500.0,997237.610683333,,939972.389316667,F,0.016796823491658227,0.0038195300740031983,0.12117615056380403,0.0054181545622795585,0.01932221087441031,0.8284588670907309,0.00358698458978398,0.0014212787533299227
Tobercolleen,F,427100,510600,57.0,302.0,120.0,1000.0,1.77125,48.5,7.0,53.3,115.0,997969.42875,,939404.57125,F,0.11910224690801094,0.13647721134012308,0.008030521991665722,0.0040997797497386215,0.05795882091495782,0.6457666420101716,0.02363647292347557,0.004928304161856625
